time,x,y,vx,vy,translation,motor_impulse,limit_impulse,motor_speed,limit_state
2.942000,0.384540,0.000000,-0.499500,0.000000,0.384540,0.000000,0.000000,-0.500000,0
2.952000,0.379545,0.000000,-0.499500,0.000000,0.379545,0.000000,0.000000,-0.500000,0
2.962000,0.374550,0.000000,-0.499500,0.000000,0.374550,0.000000,0.000000,-0.500000,0
2.972000,0.369555,0.000000,-0.499500,0.000000,0.369555,0.000000,0.000000,-0.500000,0
2.982000,0.364560,0.000000,-0.499500,0.000000,0.364560,0.000000,0.000000,-0.500000,0
2.992000,0.359565,0.000000,-0.499500,0.000000,0.359565,0.000000,0.000000,-0.500000,0
3.002000,0.354570,0.000000,-0.499500,0.000000,0.354570,0.000000,0.000000,-0.500000,0
3.012000,0.349575,0.000000,-0.499500,0.000000,0.349575,0.000000,0.000000,-0.500000,0
3.022000,0.344580,0.000000,-0.499500,0.000000,0.344580,0.000000,0.000000,-0.500000,0
3.032000,0.339585,0.000000,-0.499500,0.000000,0.339585,0.000000,0.000000,-0.500000,0
3.042000,0.334590,0.000000,-0.499500,0.000000,0.334590,0.000000,0.000000,-0.500000,0
3.052000,0.329595,0.000000,-0.499500,0.000000,0.329595,0.000000,0.000000,-0.500000,0
3.062000,0.324600,0.000000,-0.499500,0.000000,0.324600,0.000000,0.000000,-0.500000,0
3.072000,0.319605,0.000000,-0.499500,0.000000,0.319605,0.000000,0.000000,-0.500000,0
3.082000,0.314610,0.000000,-0.499500,0.000000,0.314610,0.000000,0.000000,-0.500000,0
3.092000,0.309615,0.000000,-0.499500,0.000000,0.309615,0.000000,0.000000,-0.500000,0
3.102000,0.304620,0.000000,-0.499500,0.000000,0.304620,0.000000,0.000000,-0.500000,0
3.112000,0.299625,0.000000,-0.499500,0.000000,0.299625,0.000000,0.000000,-0.500000,0
3.122000,0.294630,0.000000,-0.499500,0.000000,0.294630,0.000000,0.000000,-0.500000,0
3.132000,0.289635,0.000000,-0.499500,0.000000,0.289635,0.000000,0.000000,-0.500000,0
3.142000,0.284640,0.000000,-0.499500,0.000000,0.284640,0.000000,0.000000,-0.500000,0
3.152000,0.279645,0.000000,-0.499500,0.000000,0.279645,0.000000,0.000000,-0.500000,0
3.162000,0.274650,0.000000,-0.499500,0.000000,0.274650,0.000000,0.000000,-0.500000,0
3.172000,0.269655,0.000000,-0.499500,0.000000,0.269655,0.000000,0.000000,-0.500000,0
3.182000,0.264660,0.000000,-0.499500,0.000000,0.264660,0.000000,0.000000,-0.500000,0
3.192000,0.259665,0.000000,-0.499500,0.000000,0.259665,0.000000,0.000000,-0.500000,0
3.202000,0.254670,0.000000,-0.499500,0.000000,0.254670,0.000000,0.000000,-0.500000,0
3.212000,0.249675,0.000000,-0.499500,0.000000,0.249675,0.000000,0.000000,-0.500000,0
3.222000,0.244680,0.000000,-0.499500,0.000000,0.244680,0.000000,0.000000,-0.500000,0
3.232000,0.239685,0.000000,-0.499500,0.000000,0.239685,0.000000,0.000000,-0.500000,0
3.242000,0.234690,0.000000,-0.499500,0.000000,0.234690,0.000000,0.000000,-0.500000,0
3.252000,0.229695,0.000000,-0.499500,0.000000,0.229695,0.000000,0.000000,-0.500000,0
3.262000,0.224700,0.000000,-0.499500,0.000000,0.224700,0.000000,0.000000,-0.500000,0
3.272000,0.219705,0.000000,-0.499500,0.000000,0.219705,0.000000,0.000000,-0.500000,0
3.282000,0.214710,0.000000,-0.499500,0.000000,0.214710,0.000000,0.000000,-0.500000,0
3.292000,0.209715,0.000000,-0.499500,0.000000,0.209715,0.000000,0.000000,-0.500000,0
3.302000,0.204720,0.000000,-0.499500,0.000000,0.204720,0.000000,0.000000,-0.500000,0
3.312000,0.199725,0.000000,-0.499500,0.000000,0.199725,0.000000,0.000000,-0.500000,0
3.322000,0.194730,0.000000,-0.499500,0.000000,0.194730,0.000000,0.000000,-0.500000,0
3.332000,0.189735,0.000000,-0.499500,0.000000,0.189735,0.000000,0.000000,-0.500000,0
3.342000,0.184740,0.000000,-0.499500,0.000000,0.184740,0.000000,0.000000,-0.500000,0
3.352000,0.179745,0.000000,-0.499500,0.000000,0.179745,0.000000,0.000000,-0.500000,0
3.362000,0.174750,0.000000,-0.499500,0.000000,0.174750,0.000000,0.000000,-0.500000,0
3.372000,0.169755,0.000000,-0.499500,0.000000,0.169755,0.000000,0.000000,-0.500000,0
3.382000,0.164760,0.000000,-0.499500,0.000000,0.164760,0.000000,0.000000,-0.500000,0
3.392000,0.159765,0.000000,-0.499500,0.000000,0.159765,0.000000,0.000000,-0.500000,0
3.402000,0.154770,0.000000,-0.499500,0.000000,0.154770,0.000000,0.000000,-0.500000,0
3.412000,0.149775,0.000000,-0.499500,0.000000,0.149775,0.000000,0.000000,-0.500000,0
3.422000,0.144780,0.000000,-0.499500,0.000000,0.144780,0.000000,0.000000,-0.500000,0
3.432000,0.139785,0.000000,-0.499500,0.000000,0.139785,0.000000,0.000000,-0.500000,0
3.442000,0.134790,0.000000,-0.499500,0.000000,0.134790,0.000000,0.000000,-0.500000,0
3.452000,0.129795,0.000000,-0.499500,0.000000,0.129795,0.000000,0.000000,-0.500000,0
3.462000,0.124800,0.000000,-0.499500,0.000000,0.124800,0.000000,0.000000,-0.500000,0
3.472000,0.119805,0.000000,-0.499500,0.000000,0.119805,0.000000,0.000000,-0.500000,0
3.482000,0.114810,0.000000,-0.499500,0.000000,0.114810,0.000000,0.000000,-0.500000,0
3.492000,0.109815,0.000000,-0.499500,0.000000,0.109815,0.000000,0.000000,-0.500000,0
3.502000,0.104820,0.000000,-0.499500,0.000000,0.104820,0.000000,0.000000,-0.500000,0
3.512000,0.099825,0.000000,-0.499500,0.000000,0.099825,0.000000,0.000000,-0.500000,0
3.522000,0.094830,0.000000,-0.499500,0.000000,0.094830,0.000000,0.000000,-0.500000,0
3.532000,0.089835,0.000000,-0.499500,0.000000,0.089835,0.000000,0.000000,-0.500000,0
3.542000,0.084840,0.000000,-0.499500,0.000000,0.084840,0.000000,0.000000,-0.500000,0
3.552000,0.079845,0.000000,-0.499500,0.000000,0.079845,0.000000,0.000000,-0.500000,0
3.562000,0.074850,0.000000,-0.499500,0.000000,0.074850,0.000000,0.000000,-0.500000,0
3.572000,0.069855,0.000000,-0.499500,0.000000,0.069855,0.000000,0.000000,-0.500000,0
3.582000,0.064860,0.000000,-0.499500,0.000000,0.064860,0.000000,0.000000,-0.500000,0
3.592000,0.059865,0.000000,-0.499500,0.000000,0.059865,0.000000,0.000000,-0.500000,0
3.602000,0.054870,0.000000,-0.499500,0.000000,0.054870,0.000000,0.000000,-0.500000,0
3.612000,0.049875,0.000000,-0.499500,0.000000,0.049875,0.000000,0.000000,-0.500000,0
3.622000,0.044880,0.000000,-0.499500,0.000000,0.044880,0.000000,0.000000,-0.500000,0
3.632000,0.039885,0.000000,-0.499500,0.000000,0.039885,0.000000,0.000000,-0.500000,0
3.642000,0.034890,0.000000,-0.499500,0.000000,0.034890,0.000000,0.000000,-0.500000,0
3.652000,0.029895,0.000000,-0.499500,0.000000,0.029895,0.000000,0.000000,-0.500000,0
3.662000,0.024900,0.000000,-0.499500,0.000000,0.024900,0.000000,0.000000,-0.500000,0
3.672000,0.019905,0.000000,-0.499500,0.000000,0.019905,0.000000,0.000000,-0.500000,0
3.682000,0.014910,0.000000,-0.499500,0.000000,0.014910,0.000000,0.000000,-0.500000,0
3.692000,0.009915,0.000000,-0.499500,0.000000,0.009915,0.000000,0.000000,-0.500000,0
3.702000,0.004920,0.000000,-0.499500,0.000000,0.004920,0.000000,0.000000,-0.500000,0
3.712000,-0.000075,0.000000,-0.499500,0.000000,-0.000075,0.000000,0.000000,-0.500000,0
3.722000,-0.005070,0.000000,-0.499500,0.000000,-0.005070,0.000000,0.000000,-0.500000,0
3.732000,-0.010065,0.000000,-0.499500,0.000000,-0.010065,0.000000,0.000000,-0.500000,0
3.742000,-0.015060,0.000000,-0.499500,0.000000,-0.015060,0.000000,0.000000,-0.500000,0
3.752000,-0.020055,0.000000,-0.499500,0.000000,-0.020055,0.000000,0.000000,-0.500000,0
3.762000,-0.025050,0.000000,-0.499500,0.000000,-0.025050,0.000000,0.000000,-0.500000,0
3.772000,-0.030045,0.000000,-0.499500,0.000000,-0.030045,0.000000,0.000000,-0.500000,0
3.782000,-0.035040,0.000000,-0.499500,0.000000,-0.035040,0.000000,0.000000,-0.500000,0
3.792000,-0.040035,0.000000,-0.499500,0.000000,-0.040035,0.000000,0.000000,-0.500000,0
3.802000,-0.045030,0.000000,-0.499500,0.000000,-0.045030,0.000000,0.000000,-0.500000,0
3.812000,-0.050025,0.000000,-0.499500,0.000000,-0.050025,0.000000,0.000000,-0.500000,0
3.822000,-0.055020,0.000000,-0.499500,0.000000,-0.055020,0.000000,0.000000,-0.500000,0
3.832000,-0.060015,0.000000,-0.499500,0.000000,-0.060015,0.000000,0.000000,-0.500000,0
3.842000,-0.065010,0.000000,-0.499500,0.000000,-0.065010,0.000000,0.000000,-0.500000,0
3.852000,-0.070005,0.000000,-0.499500,0.000000,-0.070005,0.000000,0.000000,-0.500000,0
3.862000,-0.075000,0.000000,-0.499500,0.000000,-0.075000,0.000000,0.000000,-0.500000,0
3.872000,-0.079995,0.000000,-0.499500,0.000000,-0.079995,0.000000,0.000000,-0.500000,0
3.882000,-0.084990,0.000000,-0.499500,0.000000,-0.084990,0.000000,0.000000,-0.500000,0
3.892000,-0.089985,0.000000,-0.499500,0.000000,-0.089985,0.000000,0.000000,-0.500000,0
3.902000,-0.094980,0.000000,-0.499500,0.000000,-0.094980,0.000000,0.000000,-0.500000,0
3.912000,-0.099975,0.000000,-0.499500,0.000000,-0.099975,0.000000,0.000000,-0.500000,0
3.922000,-0.104970,0.000000,-0.499500,0.000000,-0.104970,0.000000,0.000000,-0.500000,0
3.932000,-0.109965,0.000000,-0.499500,0.000000,-0.109965,0.000000,0.000000,-0.500000,0
3.942000,-0.114960,0.000000,-0.499500,0.000000,-0.114960,0.000000,0.000000,-0.500000,0
3.952000,-0.119955,0.000000,-0.499500,0.000000,-0.119955,0.000000,0.000000,-0.500000,0
3.962000,-0.124950,0.000000,-0.499500,0.000000,-0.124950,0.000000,0.000000,-0.500000,0
3.972000,-0.129945,0.000000,-0.499500,0.000000,-0.129945,0.000000,0.000000,-0.500000,0
3.982000,-0.134940,0.000000,-0.499500,0.000000,-0.134940,0.000000,0.000000,-0.500000,0
3.992000,-0.139935,0.000000,-0.499500,0.000000,-0.139935,0.000000,0.000000,-0.500000,0
4.002000,-0.144930,0.000000,-0.499500,0.000000,-0.144930,0.000000,0.000000,-0.500000,0
4.012000,-0.149925,0.000000,-0.499500,0.000000,-0.149925,0.000000,0.000000,-0.500000,0
4.022000,-0.154920,0.000000,-0.499500,0.000000,-0.154920,0.000000,0.000000,-0.500000,0
4.032000,-0.159915,0.000000,-0.499500,0.000000,-0.159915,0.000000,0.000000,-0.500000,0
4.042000,-0.164910,0.000000,-0.499500,0.000000,-0.164910,0.000000,0.000000,-0.500000,0
4.052000,-0.169905,0.000000,-0.499500,0.000000,-0.169905,0.000000,0.000000,-0.500000,0
4.062000,-0.174900,0.000000,-0.499500,0.000000,-0.174900,0.000000,0.000000,-0.500000,0
4.072000,-0.179895,0.000000,-0.499500,0.000000,-0.179895,0.000000,0.000000,-0.500000,0
4.082000,-0.184890,0.000000,-0.499500,0.000000,-0.184890,0.000000,0.000000,-0.500000,0
4.092000,-0.189885,0.000000,-0.499500,0.000000,-0.189885,0.000000,0.000000,-0.500000,0
4.102000,-0.194880,0.000000,-0.499500,0.000000,-0.194880,0.000000,0.000000,-0.500000,0
4.112000,-0.199875,0.000000,-0.499500,0.000000,-0.199875,0.000000,0.000000,-0.500000,0
4.122000,-0.204870,0.000000,-0.499500,0.000000,-0.204870,0.000000,0.000000,-0.500000,0
4.132000,-0.209865,0.000000,-0.499500,0.000000,-0.209865,0.000000,0.000000,-0.500000,0
4.142000,-0.214860,0.000000,-0.499500,0.000000,-0.214860,0.000000,0.000000,-0.500000,0
4.152000,-0.219855,0.000000,-0.499500,0.000000,-0.219855,0.000000,0.000000,-0.500000,0
4.162000,-0.224850,0.000000,-0.499500,0.000000,-0.224850,0.000000,0.000000,-0.500000,0
4.172000,-0.229845,0.000000,-0.499500,0.000000,-0.229845,0.000000,0.000000,-0.500000,0
4.182000,-0.234840,0.000000,-0.499500,0.000000,-0.234840,0.000000,0.000000,-0.500000,0
4.192000,-0.239835,0.000000,-0.499500,0.000000,-0.239835,0.000000,0.000000,-0.500000,0
4.202000,-0.244830,0.000000,-0.499500,0.000000,-0.244830,0.000000,0.000000,-0.500000,0
4.212000,-0.249825,0.000000,-0.499500,0.000000,-0.249825,0.000000,0.000000,-0.500000,0
4.222000,-0.254820,0.000000,-0.499500,0.000000,-0.254820,0.000000,0.000000,-0.500000,0
4.232000,-0.259815,0.000000,-0.499500,0.000000,-0.259815,0.000000,0.000000,-0.500000,0
4.242000,-0.264810,0.000000,-0.499500,0.000000,-0.264810,0.000000,0.000000,-0.500000,0
4.252000,-0.269805,0.000000,-0.499500,0.000000,-0.269805,0.000000,0.000000,-0.500000,0
4.262000,-0.274800,0.000000,-0.499500,0.000000,-0.274800,0.000000,0.000000,-0.500000,0
4.272000,-0.279795,0.000000,-0.499500,0.000000,-0.279795,0.000000,0.000000,-0.500000,0
4.282000,-0.284790,0.000000,-0.499500,0.000000,-0.284790,0.000000,0.000000,-0.500000,0
4.292000,-0.289785,0.000000,-0.499500,0.000000,-0.289785,0.000000,0.000000,-0.500000,0
4.302000,-0.294780,0.000000,-0.499500,0.000000,-0.294780,0.000000,0.000000,-0.500000,0
4.312000,-0.299775,0.000000,-0.499500,0.000000,-0.299775,0.000000,0.000000,-0.500000,0
4.322000,-0.304770,0.000000,-0.499500,0.000000,-0.304770,0.000000,0.000000,-0.500000,0
4.332000,-0.309765,0.000000,-0.499500,0.000000,-0.309765,0.000000,0.000000,-0.500000,0
4.342000,-0.314760,0.000000,-0.499500,0.000000,-0.314760,0.000000,0.000000,-0.500000,0
4.352000,-0.319755,0.000000,-0.499500,0.000000,-0.319755,0.000000,0.000000,-0.500000,0
4.362000,-0.324750,0.000000,-0.499500,0.000000,-0.324750,0.000000,0.000000,-0.500000,0
4.372000,-0.329745,0.000000,-0.499500,0.000000,-0.329745,0.000000,0.000000,-0.500000,0
4.382000,-0.334740,0.000000,-0.499500,0.000000,-0.334740,0.000000,0.000000,-0.500000,0
4.392000,-0.339735,0.000000,-0.499500,0.000000,-0.339735,0.000000,0.000000,-0.500000,0
4.402000,-0.344730,0.000000,-0.499500,0.000000,-0.344730,0.000000,0.000000,-0.500000,0
4.412000,-0.349725,0.000000,-0.499500,0.000000,-0.349725,0.000000,0.000000,-0.500000,0
4.422000,-0.354720,0.000000,-0.499500,0.000000,-0.354720,0.000000,0.000000,-0.500000,0
4.432000,-0.359715,0.000000,-0.499500,0.000000,-0.359715,0.000000,0.000000,-0.500000,0
4.442000,-0.364710,0.000000,-0.499500,0.000000,-0.364710,0.000000,0.000000,-0.500000,0
4.452000,-0.369705,0.000000,-0.499500,0.000000,-0.369705,0.000000,0.000000,-0.500000,0
4.462000,-0.374700,0.000000,-0.499500,0.000000,-0.374700,0.000000,0.000000,-0.500000,0
4.472000,-0.379695,0.000000,-0.499500,0.000000,-0.379695,0.000000,0.000000,-0.500000,0
4.482000,-0.384690,0.000000,-0.499500,0.000000,-0.384690,0.000000,0.000000,-0.500000,0
4.492000,-0.389685,0.000000,-0.499500,0.000000,-0.389685,0.000000,0.000000,-0.500000,0
4.502000,-0.394680,0.000000,-0.499500,0.000000,-0.394680,0.000000,0.000000,-0.500000,0
4.512000,-0.399675,0.000000,-0.499500,0.000000,-0.399675,0.000000,0.000000,-0.500000,0
4.522000,-0.400005,0.000000,-0.002720,0.000000,-0.400005,0.000000,-7.422696,-0.500000,-1
4.532000,-0.400000,0.000000,-0.000007,0.000000,-0.400000,0.000000,-0.017947,-0.500000,-1
4.542000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000043,-0.500000,-1
4.552000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.562000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.572000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.582000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.592000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.602000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.612000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.622000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.632000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.642000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.652000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.662000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.672000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.682000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.692000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.702000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.712000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.722000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.732000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.742000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.752000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.762000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.772000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.782000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.792000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.802000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.812000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.822000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.832000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.842000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.852000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.862000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.872000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.882000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.892000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.902000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.912000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.922000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.932000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.942000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
4.952000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.962000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
4.972000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
4.982000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
4.992000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.002000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.012000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.022000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.032000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.042000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.052000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.062000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.072000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.082000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.092000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.102000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.112000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.122000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.132000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.142000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.152000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.162000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.172000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.182000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.192000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.202000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.212000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.222000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.232000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.242000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.252000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.262000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.272000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.282000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.292000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.302000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.312000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.322000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.332000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.342000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.352000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.362000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.372000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.382000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.392000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.402000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.412000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.422000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.432000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.442000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.452000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.462000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.472000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.482000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.492000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.502000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.512000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.522000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.532000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.542000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.552000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.562000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.572000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.582000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.592000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.602000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.612000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.622000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.632000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.642000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.652000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
