time,pos_x,pos_y,angle,vx,vy,omega,translation_x,translation_y,orientation_error,motor_force_x,motor_force_y,limit_force_x,limit_force_y,limit_spring_force_x,limit_spring_force_y,motor_mode_x,motor_mode_y,motor_target_x,motor_target_y,orientation_target,limit_state_x,limit_state_y,limit_lower_y,limit_upper_y,stage
2.124000,-0.028076,-0.073030,0.220000,-0.227059,0.052902,0.000000,-0.028076,-0.073030,0.000000,-24.088962,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.144000,-0.031111,-0.072246,0.220000,-0.152926,-0.013381,0.000000,-0.031111,-0.072246,0.000000,10.650987,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.164000,-0.035217,-0.071243,0.220000,-0.204140,0.049692,0.000000,-0.035217,-0.071243,0.000000,-18.324116,-0.141080,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.184000,-0.039189,-0.070005,0.220000,-0.193380,0.113112,0.000000,-0.039189,-0.070005,0.000000,-16.113916,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.204000,-0.043071,-0.069057,0.220000,-0.198502,0.047031,0.000000,-0.043071,-0.069057,0.000000,-21.796039,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.224000,-0.046197,-0.068405,0.220000,-0.122949,-0.020121,0.000000,-0.046197,-0.068405,0.000000,13.583138,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.244000,-0.049329,-0.067515,0.220000,-0.192342,0.043057,0.000000,-0.049329,-0.067515,0.000000,-23.726438,-0.478087,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.264000,-0.051701,-0.066396,0.220000,-0.118655,0.107924,0.000000,-0.051701,-0.066396,0.000000,11.321967,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.284000,-0.054832,-0.065564,0.220000,-0.091741,0.040984,0.000000,-0.054832,-0.065564,0.000000,26.768413,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.304000,-0.057403,-0.065014,0.220000,-0.156177,-0.025012,0.000000,-0.057403,-0.065014,0.000000,-12.067447,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.324000,-0.059782,-0.064237,0.220000,-0.077692,0.038675,0.000000,-0.059782,-0.064237,0.000000,25.382341,-0.045972,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.344000,-0.062214,-0.063217,0.220000,-0.098174,0.102254,0.000000,-0.062214,-0.063217,0.000000,13.160428,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.364000,-0.064849,-0.062483,0.220000,-0.169028,0.036452,0.000000,-0.064849,-0.062483,0.000000,-24.484012,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.384000,-0.066734,-0.062035,0.220000,-0.097976,-0.030278,0.000000,-0.066734,-0.062035,0.000000,9.634610,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.404000,-0.068833,-0.061345,0.220000,-0.066676,0.033415,0.000000,-0.068833,-0.061345,0.000000,23.646243,-0.364250,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.424000,-0.071520,-0.060418,0.220000,-0.130915,0.098617,0.000000,-0.071520,-0.060418,0.000000,-10.722648,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.444000,-0.073293,-0.059773,0.220000,-0.150217,0.031785,0.000000,-0.073293,-0.059773,0.000000,-26.188388,0.079590,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.464000,-0.075475,-0.059405,0.220000,-0.076379,-0.034087,0.000000,-0.075475,-0.059405,0.000000,13.453380,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.484000,-0.077690,-0.058802,0.220000,-0.147010,0.030011,0.000000,-0.077690,-0.058802,0.000000,-23.741836,-0.031690,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,0.220000,0,0,-0.300000,0.050000,1
2.504000,-0.079175,-0.057953,-0.108072,-0.075045,0.093979,17.982000,-0.079175,-0.057953,0.071928,11.154215,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.524000,-0.081446,-0.057382,-0.179986,-0.049120,0.028462,0.003381,-0.081446,-0.057382,0.000014,26.800370,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.544000,-0.083185,-0.057096,-0.180000,-0.114951,-0.038207,0.000001,-0.083185,-0.057096,0.000000,-12.073195,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.564000,-0.084792,-0.056560,-0.180000,-0.046704,0.025860,0.000000,-0.084792,-0.056560,0.000000,20.860978,-0.314294,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.584000,-0.085860,-0.055783,-0.180000,-0.064740,0.091120,0.000000,-0.085860,-0.055783,0.000000,10.959956,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.604000,-0.087918,-0.055283,-0.180000,-0.038211,0.024483,0.000000,-0.087918,-0.055283,0.000000,27.134968,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.624000,-0.089458,-0.055056,-0.180000,-0.103764,-0.041028,0.000000,-0.089458,-0.055056,0.000000,-11.494524,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.644000,-0.090979,-0.054590,-0.180000,-0.086518,0.023268,0.000000,-0.090979,-0.054590,0.000000,-4.066706,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.664000,-0.092303,-0.053873,-0.180000,-0.022173,0.087599,0.000000,-0.092303,-0.053873,0.000000,32.565091,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.684000,-0.093736,-0.053431,-0.180000,-0.054311,0.022034,0.000000,-0.093736,-0.053431,0.000000,9.872346,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.704000,-0.094996,-0.053268,-0.180000,-0.026095,-0.044416,0.000000,-0.094996,-0.053268,0.000000,23.011441,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.724000,-0.096317,-0.052852,-0.180000,-0.091131,0.020098,0.000000,-0.096317,-0.052852,0.000000,-10.661406,-0.230040,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.744000,-0.097317,-0.052190,-0.180000,-0.112495,0.085387,0.000000,-0.097317,-0.052190,0.000000,-26.612465,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.764000,-0.098745,-0.051803,-0.180000,-0.040773,0.018952,0.000000,-0.098745,-0.051803,0.000000,12.644317,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.784000,-0.100230,-0.051686,-0.180000,-0.110867,-0.046532,0.000000,-0.100230,-0.051686,0.000000,-23.696735,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.804000,-0.101011,-0.051324,-0.180000,-0.040141,0.018103,0.000000,-0.101011,-0.051324,0.000000,11.143010,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.824000,-0.102600,-0.050708,-0.180000,-0.015674,0.082572,0.000000,-0.102600,-0.050708,0.000000,26.565659,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.844000,-0.103676,-0.050367,-0.180000,-0.083105,0.017032,0.000000,-0.103676,-0.050367,0.000000,-12.539425,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.864000,-0.104611,-0.050298,-0.180000,-0.007171,-0.049057,0.000000,-0.104611,-0.050298,0.000000,24.789536,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.884000,-0.105635,-0.049975,-0.180000,-0.027098,0.015555,0.000000,-0.105635,-0.049975,0.000000,13.974594,-0.200467,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.904000,-0.106359,-0.049404,-0.180000,-0.100983,0.080867,0.000000,-0.106359,-0.049404,0.000000,-28.387753,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.924000,-0.106949,-0.049103,-0.180000,-0.030531,0.014752,0.000000,-0.106949,-0.049103,0.000000,11.199622,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.944000,-0.108353,-0.049070,-0.180000,-0.006789,-0.050711,0.000000,-0.108353,-0.049070,0.000000,26.374768,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.964000,-0.109248,-0.048790,-0.180000,-0.074896,0.013982,0.000000,-0.109248,-0.048790,0.000000,-12.891733,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
2.984000,-0.110013,-0.048254,-0.180000,0.000074,0.078815,0.000000,-0.110013,-0.048254,0.000000,24.088812,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.004000,-0.111415,-0.047988,-0.180000,-0.065615,0.013247,0.000000,-0.111415,-0.047988,0.000000,-9.976014,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.024000,-0.111956,-0.047994,-0.180000,-0.091803,-0.052777,0.000000,-0.111956,-0.047994,0.000000,-28.251093,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.044000,-0.112372,-0.047744,-0.180000,-0.021427,0.012108,0.000000,-0.112372,-0.047744,0.000000,11.415539,-0.139419,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.064000,-0.113611,-0.047241,-0.180000,0.000749,0.077436,0.000000,-0.113611,-0.047241,0.000000,25.850665,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.084000,-0.113782,-0.047008,-0.180000,-0.015585,0.011396,0.000000,-0.113782,-0.047008,0.000000,13.213546,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.104000,-0.114799,-0.047042,-0.180000,-0.087991,-0.054050,0.000000,-0.114799,-0.047042,0.000000,-23.911197,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.124000,-0.115124,-0.046824,-0.180000,-0.018617,0.010906,0.000000,-0.115124,-0.046824,0.000000,10.616917,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.144000,-0.116263,-0.046349,-0.180000,0.007764,0.075748,0.000000,-0.116263,-0.046349,0.000000,27.519086,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.164000,-0.116918,-0.046143,-0.180000,-0.058614,0.010242,0.000000,-0.116918,-0.046143,0.000000,-10.879301,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.184000,-0.117272,-0.046206,-0.180000,-0.080213,-0.055577,0.000000,-0.117272,-0.046206,0.000000,-26.392320,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.204000,-0.118077,-0.046012,-0.180000,-0.009165,0.009368,0.000000,-0.118077,-0.046012,0.000000,12.988207,-0.124217,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.224000,-0.118962,-0.045564,-0.180000,-0.082213,0.074711,0.000000,-0.118962,-0.045564,0.000000,-24.352874,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.244000,-0.119155,-0.045383,-0.180000,-0.014084,0.008875,0.000000,-0.119155,-0.045383,0.000000,9.656411,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.264000,-0.119617,-0.045467,-0.180000,0.013652,-0.056576,0.000000,-0.119617,-0.045467,0.000000,23.194360,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.284000,-0.120025,-0.045299,-0.180000,-0.083934,0.008439,0.000000,-0.120025,-0.045299,0.000000,-31.281920,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.304000,-0.120718,-0.044872,-0.180000,-0.053596,0.073470,0.000000,-0.120718,-0.044872,0.000000,-11.410988,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.324000,-0.120576,-0.044712,-0.180000,0.019393,0.007975,0.000000,-0.120576,-0.044712,0.000000,25.304859,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.344000,-0.121107,-0.044820,-0.180000,-0.004345,-0.057830,0.000000,-0.121107,-0.044820,0.000000,12.975168,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.364000,-0.121897,-0.044669,-0.180000,-0.077520,0.007324,0.000000,-0.121897,-0.044669,0.000000,-24.353639,-0.072525,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.384000,-0.121998,-0.044262,-0.180000,-0.009568,0.072649,0.000000,-0.121998,-0.044262,0.000000,9.640815,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,-0.140000,-0.040000,-0.180000,0,0,-0.300000,0.050000,2
3.404000,-0.122186,-0.043599,-0.180000,0.064568,0.137629,0.000000,-0.122186,-0.043599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.424000,-0.116980,-0.037045,-0.180000,0.390538,0.435979,0.000000,-0.116980,-0.037045,0.000000,0.000000,28.497164,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.444000,-0.107752,-0.029589,-0.180000,0.438205,0.379084,0.000000,-0.107752,-0.029589,0.000000,-11.057777,5.947353,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.464000,-0.098931,-0.022579,-0.180000,0.400659,0.309808,0.000000,-0.098931,-0.022579,0.000000,-22.810784,-27.803807,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.484000,-0.090298,-0.015704,-0.180000,0.453355,0.364773,0.000000,-0.090298,-0.015704,0.000000,10.539708,9.907249,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.504000,-0.082575,-0.009598,-0.180000,0.371750,0.309414,0.000000,-0.082575,-0.009598,0.000000,-24.188150,-12.955493,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.524000,-0.073895,-0.003203,-0.180000,0.431023,0.281654,0.000000,-0.073895,-0.003203,0.000000,12.496585,-26.095475,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.544000,-0.066135,0.002505,-0.180000,0.347941,0.296093,0.000000,-0.066135,0.002505,0.000000,-22.941360,-9.927664,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.564000,-0.058526,0.008490,-0.180000,0.402136,0.258247,0.000000,-0.058526,0.008490,0.000000,10.338581,-24.105261,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.584000,-0.051803,0.014942,-0.180000,0.320925,0.314289,0.000000,-0.051803,0.014942,0.000000,-24.992774,9.172357,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.604000,-0.044635,0.020381,-0.180000,0.330072,0.334011,0.000000,-0.044635,0.020381,0.000000,-14.656711,28.109912,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.624000,-0.037956,0.025536,-0.180000,0.395523,0.254350,0.000000,-0.037956,0.025536,0.000000,28.226108,-12.387397,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.644000,-0.031602,0.030825,-0.180000,0.313800,0.225737,0.000000,-0.031602,0.030825,0.000000,-12.363596,-26.992298,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.664000,-0.025153,0.036025,-0.180000,0.282649,0.285155,0.000000,-0.025153,0.036025,0.000000,-27.374043,11.472909,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.684000,-0.018826,0.041830,-0.180000,0.339379,0.278568,0.000000,-0.018826,0.041830,0.000000,10.710922,12.825911,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.704000,-0.013344,0.046592,-0.180000,0.260055,0.199322,0.000000,-0.013344,0.046592,0.000000,-24.669829,-23.093210,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.724000,-0.007381,0.051304,-0.180000,0.269750,0.258244,0.000000,-0.007381,0.051304,0.000000,-15.025717,10.232813,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.744000,-0.001879,0.055589,-0.180000,0.335738,0.274659,0.000000,-0.001879,0.055589,0.000000,26.973254,24.892404,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.764000,0.003898,0.060199,-0.180000,0.257084,0.196748,0.000000,0.003898,0.060199,0.000000,-12.330686,-13.469978,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.784000,0.009237,0.064775,-0.180000,0.228052,0.264903,0.000000,0.009237,0.064775,0.000000,-27.127694,24.377487,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.804000,0.014487,0.068538,-0.180000,0.287128,0.190036,0.000000,0.014487,0.068538,0.000000,11.228874,-10.147358,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.824000,0.018931,0.072464,-0.180000,0.209846,0.157739,0.000000,0.018931,0.072464,0.000000,-23.961112,-23.194841,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.844000,0.024430,0.076367,-0.180000,0.268024,0.217844,0.000000,0.024430,0.076367,0.000000,9.624223,10.077081,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.864000,0.028941,0.079873,-0.180000,0.287311,0.236861,0.000000,0.028941,0.079873,0.000000,27.496658,26.910291,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.884000,0.033205,0.083720,-0.180000,0.208194,0.161466,0.000000,0.033205,0.083720,0.000000,-13.339930,-12.297494,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.904000,0.038003,0.087190,-0.180000,0.276412,0.136127,0.000000,0.038003,0.087190,0.000000,24.716828,-26.665140,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.924000,0.041976,0.090624,-0.180000,0.201909,0.199246,0.000000,0.041976,0.090624,0.000000,-9.456849,12.185862,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.944000,0.046097,0.093845,-0.180000,0.165375,0.120156,0.000000,0.046097,0.093845,0.000000,-24.472180,-24.891421,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.964000,0.050779,0.097083,-0.180000,0.267398,0.136358,0.000000,0.050779,0.097083,0.000000,30.444615,-14.169484,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
3.984000,0.054846,0.099954,-0.180000,0.206291,0.207317,0.000000,0.054846,0.099954,0.000000,3.063268,28.459529,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.004000,0.058545,0.102620,-0.180000,0.138186,0.133049,0.000000,0.058545,0.102620,0.000000,-33.746050,-11.388225,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.024000,0.062294,0.106035,-0.180000,0.171285,0.105868,0.000000,0.062294,0.106035,0.000000,-8.517205,-26.734831,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.044000,0.065994,0.108881,-0.180000,0.187633,0.169886,0.000000,0.065994,0.108881,0.000000,2.648179,12.106404,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.064000,0.069832,0.111527,-0.180000,0.232569,0.091211,0.000000,0.069832,0.111527,0.000000,33.912883,-25.223399,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.084000,0.073324,0.114216,-0.180000,0.184667,0.110316,0.000000,0.073324,0.114216,0.000000,7.040645,-13.486363,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.104000,0.076492,0.117097,-0.180000,0.120970,0.180185,0.000000,0.076492,0.117097,0.000000,-26.832074,23.861084,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.124000,0.079637,0.119226,-0.180000,0.184283,0.107264,0.000000,0.079637,0.119226,0.000000,11.911411,-10.998227,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.144000,0.082570,0.122116,-0.180000,0.104874,0.079092,0.000000,0.082570,0.122116,0.000000,-25.556320,-27.368846,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.164000,0.085542,0.124464,-0.180000,0.125273,0.142792,0.000000,0.085542,0.124464,0.000000,-12.943011,11.018865,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.184000,0.088681,0.126082,-0.180000,0.190243,0.067432,0.000000,0.088681,0.126082,0.000000,22.154689,-25.473904,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.204000,0.091630,0.128318,-0.180000,0.115810,0.088801,0.000000,0.091630,0.128318,0.000000,-12.806107,-12.964460,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.224000,0.094354,0.130765,-0.180000,0.124844,0.160289,0.000000,0.094354,0.130765,0.000000,-6.090853,24.847000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.244000,0.096787,0.132980,-0.180000,0.068627,0.171047,0.000000,0.096787,0.132980,0.000000,-36.000000,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.264000,0.099381,0.135086,-0.180000,0.127264,0.105028,0.000000,0.099381,0.135086,0.000000,-0.844965,0.600927,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.284000,0.102161,0.136866,-0.180000,0.189714,0.036850,0.000000,0.102161,0.136866,0.000000,36.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.304000,0.104603,0.138831,-0.180000,0.120646,0.095764,0.000000,0.104603,0.138831,0.000000,0.024651,-1.040806,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.324000,0.106713,0.140999,-0.180000,0.052482,0.158857,0.000000,0.106713,0.140999,0.000000,-36.000000,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.344000,0.108998,0.142851,-0.180000,0.112465,0.091563,0.000000,0.108998,0.142851,0.000000,-0.552842,0.077244,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
