Title
test data for t4 
nnode,nelem
235 599
Node
   58   4.07740   -0.52442    0.50000
   59   4.07740   -0.52442    0.00000
   60   0.24710   -1.50878    0.00000
   61  -0.75834   -4.94216    0.50000
   62  -0.75834   -4.94216    0.00000
   63   0.44068   -1.04600    0.50000
   64   2.87745    0.00589    0.50000
   65  -1.02953   -3.34713    0.50000
   66   2.87745    0.00589    0.00000
   67  -1.02953   -3.34713    0.00000
   68   1.88100   -0.07587    0.00000
   69   0.68274   -0.60866    0.00000
   70  -1.39376   -4.20686    0.50000
   71   4.99744   -0.15992    0.50000
   72  -1.39376   -4.20686    0.00000
   73   4.99744   -0.15992    0.00000
   74   0.87632   -0.14588    0.50000
   75  -1.18600   -2.48161    0.50000
   76  -0.75025   -1.58156    0.50000
   77  -1.18600   -2.48161    0.00000
   78  -0.75025   -1.58156    0.00000
   79  -1.54994   -4.75370    0.50000
   80  -1.61384   -3.67767    0.32364
   81  -1.54994   -4.75370    0.00000
   82   4.21844    0.46297    0.50000
   83   4.21844    0.46297    0.00000
   84  -0.31461   -0.68145    0.00000
   85   2.30905    0.82767    0.50000
   86  -0.12103   -0.21867    0.50000
   87   2.30905    0.82767    0.00000
   88   3.30243    0.91021    0.50000
   89   3.30243    0.91021    0.00000
   90   1.31194    0.75428    0.50000
   91   1.31194    0.75428    0.00000
   92  -1.98838   -2.62770    0.50000
   93  -1.98838   -2.62770    0.00000
   94   4.93002    0.83358    0.50000
   95  -2.25854   -3.52832    0.50000
   96   4.93002    0.83358    0.00000
   97  -2.25854   -3.52832    0.00000
   98  -1.74756   -1.65419    0.50000
   99  -1.74756   -1.65419    0.00000
  100  -2.32207   -4.42809    0.50000
  101  -2.32207   -4.42809    0.00000
  102  -1.31194   -0.75428    0.50000
  103   0.31461    0.68145    0.50000
  104  -1.31194   -0.75428    0.00000
  105   0.31461    0.68145    0.00000
  106  -0.87634    0.14586    0.00000
  107   2.74429    1.72443    0.50000
  108   2.74429    1.72443    0.00000
  109   1.74756    1.65419    0.50000
  110   1.74756    1.65419    0.00000
  111  -2.82272   -3.06127    0.50000
  112   3.68709    1.81934    0.50000
  113  -2.82272   -3.06127    0.00000
  114  -0.68274    0.60866    0.50000
  115   3.68709    1.81934    0.00000
  116  -3.04904   -3.96274    0.50000
  117   0.75025    1.58156    0.50000
  118  -3.04904   -3.96274    0.00000
  119   4.67316    1.77809    0.50000
  120   0.75025    1.58156    0.00000
  121   4.67316    1.77809    0.00000
  122  -2.74429   -1.72443    0.50000
  123  -2.30905   -0.82767    0.50000
  124  -2.74429   -1.72443    0.00000
  125  -2.30905   -0.82767    0.00000
  126  -1.88100    0.07587    0.00000
  127  -0.24710    1.50878    0.50000
  128  -0.24710    1.50878    0.00000
  129  -3.30612   -2.48747    0.50000
  130  -3.30612   -2.48747    0.00000
  131   3.30612    2.48747    0.50000
  132   3.30612    2.48747    0.00000
  133  -1.43886    0.97480    0.00000
  134  -3.70291   -3.35983    0.50000
  135  -3.70291   -3.35983    0.00000
  136   1.98838    2.62770    0.50000
  137   1.98838    2.62770    0.00000
  138   1.18600    2.48161    0.50000
  139   1.18600    2.48161    0.00000
  140   4.25427    2.62701    0.50000
  141   4.25427    2.62701    0.00000
  142  -1.24444    1.43600    0.50000
  143  -2.20217    0.66336    0.50000
  144  -3.30243   -0.91021    0.50000
  145  -3.68709   -1.81934    0.50000
  146  -3.30243   -0.91021    0.00000
  147  -3.68709   -1.81934    0.00000
  148   2.82272    3.06127    0.50000
  149  -2.87745   -0.00589    0.50000
  150   2.82272    3.06127    0.00000
  151  -2.87745   -0.00589    0.00000
  152   0.30209    2.61009    0.50000
  153   0.30209    2.61009    0.00000
  154  -2.43704    0.90755    0.00000
  155  -4.25427   -2.62701    0.50000
  156  -4.25427   -2.62701    0.00000
  157  -0.80881    2.33612    0.50000
  158   3.70291    3.35983    0.50000
  159   3.70291    3.35983    0.00000
  160  -1.04783    2.25665    0.00000
  161  -1.89177    1.70807    0.00000
  162   2.25854    3.52832    0.50000
  163   2.25854    3.52832    0.00000
  164   1.02953    3.34713    0.50000
  165   1.02953    3.34713    0.00000
  166  -3.15059    0.72960    0.50000
  167  -3.15059    0.72960    0.00000
  168   1.68123    3.70320    0.30849
  169  -4.67316   -1.77809    0.50000
  170  -4.67316   -1.77809    0.00000
  171   3.04904    3.96274    0.50000
  172   3.04904    3.96274    0.00000
  173  -4.21844   -0.46297    0.50000
  174  -4.21844   -0.46297    0.00000
  175  -2.71210    1.85065    0.50000
  176  -2.71210    1.85065    0.00000
  177  -2.01443    2.63299    0.50000
  178  -0.17028    3.67581    0.50000
  179  -0.17028    3.67581    0.00000
  180  -1.06283    3.30520    0.50000
  181   1.39376    4.20686    0.50000
  182  -4.07740    0.52442    0.50000
  183  -1.12043    3.28351    0.00000
  184   1.39376    4.20686    0.00000
  185  -4.07740    0.52442    0.00000
  186  -2.13153    2.63945    0.00000
  187   2.32207    4.42809    0.50000
  188   2.32207    4.42809    0.00000
  189  -4.93002   -0.83358    0.50000
  190  -4.93002   -0.83358    0.00000
  191   0.44414    4.24177    0.50000
  192   0.44414    4.24177    0.00000
  193  -3.91992    1.28567    0.50000
  194  -3.91992    1.28567    0.00000
  195   1.54994    4.75370    0.50000
  196   1.54994    4.75370    0.00000
  197  -0.32685    4.27309    0.50000
  198  -3.64329    1.99179    0.50000
  199  -0.32685    4.27309    0.00000
  200  -3.64329    1.99179    0.00000
  201  -4.99744    0.15992    0.50000
  202  -4.99744    0.15992    0.00000
  203   0.10108    4.52555    0.26250
  204  -0.97673    4.15414    0.50000
  205  -0.97673    4.15414    0.00000
  206  -3.25356    2.62128    0.50000
  207  -3.25356    2.62128    0.00000
  208  -2.77130    3.15964    0.00000
  209  -2.21757    3.59740    0.50000
  210  -2.21757    3.59740    0.00000
  211   0.75834    4.94216    0.50000
  212   0.75834    4.94216    0.00000
  213  -1.60118    4.05102    0.50000
  214  -1.60118    4.05102    0.00000
  215  -2.80172    3.28426    0.50000
  216  -4.87526    1.10988    0.50000
  217   0.37492    4.98592    0.25000
  218  -4.87526    1.10988    0.00000
  219   0.00000    5.00000    0.50000
  220   0.00000    5.00000    0.00000
  221  -0.37595    4.98585    0.25000
  222  -4.58557    1.99312    0.50000
  223  -4.58557    1.99312    0.00000
  224  -0.76045    4.94183    0.50000
  225  -0.76045    4.94183    0.00000
  226  -4.15304    2.78429    0.50000
  227  -4.15304    2.78429    0.00000
  228  -1.52136    4.76293    0.50000
  229  -1.52136    4.76293    0.00000
  230  -3.60424    3.46547    0.50000
  231  -2.26368    4.45822    0.50000
  232  -3.60424    3.46547    0.00000
  233  -2.26368    4.45822    0.00000
  234  -2.96590    4.02535    0.50000
  235  -2.96590    4.02535    0.00000
Element
1 43 42 45 54
2 219 203 220 217
3 220 203 219 221
4 45 42 43 35
5 54 50 62 61
6 217 191 212 211
7 35 33 29 30
8 221 197 224 225
9 45 62 54 42
10 54 50 43 42
11 220 212 217 203
12 217 191 219 203
13 54 50 61 43
14 217 191 211 219
15 221 197 219 224
16 221 199 225 220
17 35 33 43 29
18 35 34 30 45
19 43 33 35 42
20 35 34 45 42
21 219 197 221 203
22 221 199 220 203
23 42 62 54 50
24 203 212 217 191
25 42 50 43 33
26 33 38 42 50
27 45 52 42 34
28 42 38 34 52
29 203 191 219 197
30 197 179 203 191
31 220 192 203 199
32 203 179 199 192
33 45 62 42 52
34 220 212 203 192
35 35 34 42 33
36 42 38 33 34
37 33 23 34 38
38 33 30 34 23
39 221 199 203 197
40 203 179 197 199
41 197 205 199 179
42 197 225 199 205
43 33 30 35 34
44 197 225 221 199
45 42 50 52 62
46 42 38 52 50
47 203 191 192 212
48 203 179 192 191
49 228 214 204 213
50 204 180 213 214
51 213 231 228 214
52 15 13 21 11
53 21 22 11 13
54 11 4 15 13
55 23 21 17 13
56 13 24 23 21
57 205 204 229 214
58 214 183 205 204
59 52 72 62 50
60 62 70 61 50
61 192 184 212 191
62 212 181 211 191
63 13 6 11 4
64 13 22 11 6
65 214 209 213 231
66 214 180 213 209
67 225 205 224 229
68 228 204 229 224
69 30 23 29 17
70 15 21 17 29
71 21 38 33 37
72 33 50 37 38
73 204 179 197 178
74 197 191 178 179
75 29 23 30 33
76 224 205 225 197
77 15 13 4 8
78 4 10 8 13
79 8 13 17 15
80 17 21 15 13
81 228 214 231 233
82 231 210 233 214
83 233 214 229 228
84 229 204 228 214
85 211 181 212 195
86 196 184 195 212
87 196 188 195 184
88 61 70 62 79
89 81 72 79 62
90 81 101 79 72
91 224 205 197 204
92 197 179 204 205
93 23 29 17 21
94 21 33 23 29
95 21 38 23 33
96 204 229 224 205
97 234 210 209 215
98 209 177 215 210
99 1 7 6 3
100 6 16 3 7
101 3 5 1 7
102 7 12 3 5
103 7 16 3 12
104 233 210 231 235
105 231 210 234 235
106 8 10 4 2
107 4 6 1 2
108 52 67 50 38
109 37 65 38 50
110 192 165 191 179
111 178 164 179 191
112 10 6 2 7
113 7 19 10 6
114 100 70 79 101
115 187 181 195 188
116 235 215 234 230
117 235 210 234 215
118 232 208 235 230
119 2 7 1 9
120 2 6 1 7
121 1 7 5 9
122 5 14 9 7
123 23 38 21 24
124 10 4 2 6
125 234 231 209 210
126 209 214 210 231
127 209 183 210 214
128 6 13 10 4
129 6 24 10 13
130 100 97 101 118
131 116 95 100 118
132 187 163 188 172
133 171 162 187 172
134 232 206 230 226
135 227 207 232 226
136 9 14 5 18
137 20 14 9 18
138 205 179 204 183
139 230 206 232 208
140 171 150 172 159
141 158 148 171 159
142 116 113 118 135
143 134 111 116 135
144 227 200 226 223
145 226 198 222 223
146 20 25 18 31
147 32 27 20 31
148 118 113 116 95
149 100 70 101 97
150 172 150 171 162
151 187 181 188 163
152 210 215 235 208
153 208 177 210 215
154 235 230 208 215
155 208 206 215 230
156 208 177 215 206
157 226 200 227 207
158 18 25 20 14
159 135 130 156 155
160 134 129 135 155
161 159 132 141 140
162 158 131 159 140
163 223 194 222 218
164 32 41 31 55
165 159 131 158 148
166 135 129 134 111
167 222 193 216 218
168 31 39 53 55
169 210 177 208 186
170 208 207 186 177
171 37 22 21 38
172 178 180 204 179
173 222 194 223 198
174 31 41 32 27
175 140 115 141 121
176 119 112 140 121
177 155 145 156 169
178 156 147 170 169
179 50 67 52 72
180 191 165 192 184
181 208 206 232 207
182 207 177 208 206
183 232 226 207 206
184 207 198 206 226
185 207 175 206 198
186 207 177 206 175
187 167 166 151 154
188 154 176 167 166
189 167 185 151 166
190 166 194 167 185
191 166 176 167 194
192 218 185 216 202
193 216 182 201 202
194 55 59 53 73
195 53 58 71 73
196 156 145 155 130
197 141 115 140 132
198 179 152 178 180
199 95 113 116 111
200 111 92 95 113
201 116 135 111 113
202 111 130 113 135
203 111 92 113 130
204 118 95 97 113
205 97 93 113 95
206 118 100 97 95
207 97 70 95 100
208 95 67 97 93
209 216 185 218 193
210 162 150 171 148
211 148 136 162 150
212 171 159 148 150
213 148 132 150 159
214 148 136 150 132
215 172 162 163 150
216 163 137 150 162
217 172 187 163 162
218 163 181 162 187
219 162 165 163 137
220 53 59 55 39
221 169 174 170 190
222 189 173 169 190
223 190 202 189 173
224 119 83 121 96
225 94 82 119 96
226 96 73 94 82
227 186 183 210 177
228 10 24 6 19
229 210 183 209 177
230 121 88 119 112
231 170 146 169 147
232 18 14 12 25
233 12 26 25 14
234 18 5 12 14
235 12 7 14 5
236 12 19 14 7
237 14 19 12 26
238 14 25 20 27
239 27 28 14 25
240 25 41 27 28
241 25 31 27 41
242 20 31 27 25
243 201 173 202 182
244 71 82 73 58
245 73 82 71 94
246 202 173 201 189
247 62 72 79 70
248 79 101 70 72
249 70 97 72 101
250 70 50 62 72
251 72 65 70 50
252 72 80 70 65
253 72 97 70 80
254 80 67 72 97
255 70 95 80 97
256 80 67 97 95
257 70 65 80 95
258 80 67 95 65
259 65 72 80 67
260 67 50 65 72
261 212 184 195 181
262 195 188 181 184
263 181 163 184 188
264 181 191 212 184
265 184 164 181 191
266 184 168 181 164
267 184 163 181 168
268 168 165 184 163
269 181 162 168 163
270 168 165 163 162
271 181 164 168 162
272 168 165 162 164
273 164 184 168 165
274 165 191 164 184
275 207 198 200 176
276 207 226 200 198
277 200 194 176 198
278 198 223 200 194
279 198 226 200 223
280 38 56 37 22
281 147 145 130 124
282 147 156 130 145
283 124 146 147 145
284 145 169 147 156
285 145 146 147 169
286 129 130 145 122
287 129 155 145 130
288 122 92 129 130
289 130 135 129 155
290 130 111 129 135
291 130 92 129 111
292 131 115 112 107
293 131 140 112 115
294 112 88 107 115
295 112 121 115 140
296 112 88 115 121
297 115 131 132 108
298 115 140 132 131
299 132 136 108 131
300 132 159 131 140
301 132 148 131 159
302 132 136 131 148
303 25 41 39 31
304 25 26 39 41
305 39 55 31 41
306 41 59 39 55
307 41 48 39 59
308 41 26 39 48
309 198 194 193 222
310 198 175 193 194
311 193 218 222 194
312 194 185 193 218
313 194 166 193 185
314 194 175 193 166
315 182 185 193 166
316 182 216 193 185
317 166 149 182 185
318 185 202 182 216
319 185 174 182 202
320 185 146 182 174
321 58 59 39 47
322 58 53 39 59
323 47 64 58 59
324 59 73 58 53
325 59 83 58 73
326 59 89 58 83
327 64 48 47 51
328 64 59 47 48
329 47 39 48 59
330 47 26 48 39
331 47 26 51 48
332 149 151 166 143
333 149 185 166 151
334 143 126 149 151
335 149 125 151 126
336 149 146 151 125
337 149 185 151 146
338 214 183 204 180
339 204 179 180 183
340 180 209 214 183
341 180 153 183 179
342 21 22 13 24
343 24 38 21 22
344 13 6 24 22
345 22 57 24 38
346 67 38 65 50
347 165 179 164 191
348 176 175 161 186
349 176 154 161 175
350 186 207 176 175
351 176 198 175 207
352 176 194 175 198
353 175 166 176 154
354 202 173 190 174
355 190 169 174 173
356 174 182 202 173
357 173 144 174 182
358 173 169 174 144
359 73 82 96 83
360 96 119 83 82
361 83 58 73 82
362 82 88 83 58
363 82 119 83 88
364 152 139 164 138
365 164 136 138 139
366 138 109 139 136
367 138 117 152 139
368 139 109 138 117
369 153 164 139 165
370 139 137 165 164
371 165 179 153 164
372 56 77 65 75
373 65 92 75 77
374 75 98 77 92
375 75 76 56 77
376 75 76 77 98
377 77 65 67 57
378 77 93 67 65
379 67 38 57 65
380 77 92 99 93
381 93 65 77 92
382 99 124 93 92
383 137 136 139 110
384 137 164 139 136
385 110 108 137 136
386 133 143 161 154
387 154 126 133 143
388 143 151 154 126
389 143 166 154 151
390 143 175 154 166
391 161 175 154 143
392 133 114 143 126
393 7 19 6 16
394 6 22 16 19
395 16 12 7 19
396 16 40 19 22
397 95 93 113 92
398 113 130 92 93
399 92 65 95 93
400 162 137 150 136
401 136 164 162 137
402 150 132 136 137
403 25 28 14 26
404 14 19 26 28
405 26 41 25 28
406 26 44 28 19
407 143 123 149 126
408 122 124 145 144
409 122 130 145 124
410 124 92 122 130
411 144 123 122 124
412 122 98 124 123
413 122 92 124 98
414 115 107 108 89
415 115 131 108 107
416 108 136 107 131
417 108 87 89 107
418 107 110 108 87
419 107 136 108 110
420 177 160 186 183
421 177 161 186 160
422 177 175 186 161
423 177 207 186 175
424 179 164 178 152
425 38 65 37 56
426 183 177 180 209
427 183 157 180 177
428 183 153 180 157
429 51 66 64 48
430 64 59 48 66
431 51 68 64 66
432 64 87 66 68
433 64 89 66 87
434 64 59 66 89
435 51 85 64 68
436 66 48 51 68
437 137 132 136 108
438 93 130 92 124
439 24 19 22 6
440 24 36 22 19
441 24 57 22 36
442 107 89 88 85
443 107 115 88 89
444 88 121 89 115
445 88 64 85 89
446 89 58 88 64
447 146 144 124 125
448 146 145 124 144
449 144 169 146 145
450 125 149 146 144
451 146 182 144 149
452 125 123 124 99
453 125 144 124 123
454 123 149 125 144
455 123 126 125 149
456 99 104 125 123
457 125 126 123 104
458 107 87 85 109
459 107 89 85 87
460 85 64 87 89
461 85 90 109 87
462 85 68 87 64
463 87 68 85 90
464 67 95 65 93
465 165 162 164 137
466 87 109 110 91
467 87 107 110 109
468 110 136 109 107
469 110 120 91 109
470 109 139 110 120
471 109 136 110 139
472 98 99 123 102
473 98 124 123 99
474 99 92 98 124
475 102 76 98 99
476 98 77 99 76
477 98 92 99 77
478 109 91 90 117
479 109 87 90 91
480 90 68 91 87
481 90 103 117 91
482 91 74 90 103
483 91 68 90 74
484 114 105 103 86
485 114 127 103 105
486 103 117 105 127
487 103 91 105 117
488 103 74 105 91
489 103 74 86 105
490 44 40 60 36
491 36 19 44 40
492 44 63 60 40
493 60 56 40 63
494 60 56 36 40
495 40 49 44 63
496 40 26 44 49
497 44 69 60 63
498 60 84 63 69
499 63 86 69 84
500 60 76 63 84
501 84 76 63 86
502 63 49 44 69
503 69 74 63 49
504 69 86 63 74
505 49 51 69 74
506 44 51 69 49
507 69 105 84 86
508 74 105 69 86
509 49 26 44 51
510 104 102 84 106
511 104 78 84 102
512 102 99 104 78
513 102 123 104 99
514 102 126 104 123
515 106 126 104 102
516 127 160 142 157
517 142 177 157 160
518 157 153 127 160
519 157 183 160 177
520 157 153 160 183
521 91 117 120 105
522 91 109 120 117
523 120 139 117 109
524 120 128 105 117
525 120 153 117 139
526 117 153 120 128
527 78 76 99 77
528 78 102 99 76
529 76 84 78 102
530 76 60 78 84
531 77 57 78 76
532 76 57 78 60
533 127 128 114 142
534 127 105 114 128
535 128 117 127 105
536 128 153 127 117
537 142 160 127 128
538 127 153 128 160
539 175 194 176 166
540 126 114 106 133
541 106 128 133 114
542 133 142 161 143
543 133 160 161 142
544 161 177 142 160
545 143 114 133 142
546 133 128 142 114
547 142 128 133 160
548 57 56 77 65
549 57 76 77 56
550 65 38 57 56
551 56 60 57 76
552 57 22 56 38
553 153 152 139 164
554 153 117 139 152
555 164 179 153 152
556 152 127 153 117
557 153 180 152 179
558 56 36 57 60
559 56 22 57 36
560 152 157 153 127
561 152 180 153 157
562 161 142 177 175
563 126 102 106 114
564 60 56 63 76
565 19 26 16 12
566 19 40 16 26
567 74 91 69 105
568 58 89 59 64
569 182 146 185 149
570 84 86 106 102
571 84 105 106 86
572 102 76 84 86
573 114 106 128 105
574 105 86 114 106
575 114 102 106 86
576 85 51 90 68
577 123 143 102 126
578 90 51 74 68
579 74 69 91 68
580 68 51 74 69
581 28 48 26 41
582 28 46 26 48
583 28 44 26 46
584 161 175 143 142
585 40 22 36 19
586 40 56 36 22
587 51 46 68 48
588 51 44 68 46
589 48 26 51 46
590 46 26 51 44
591 169 146 170 174
592 119 88 121 83
593 44 26 40 19
594 102 114 126 143
595 51 69 68 44
596 144 174 146 169
597 144 182 146 174
598 88 83 89 121
599 88 58 89 83
Material
 2100.0 0.3
boundary
    1 1 1 1   0.00000    0.00000    0.00000
    2 1 1 1   0.00000    0.00000    0.00000
    4 1 1 1   0.00000    0.00000    0.00000
    5 1 1 1   0.00000    0.00000    0.00000
    8 1 1 1   0.00000    0.00000    0.00000
    9 1 1 1   0.00000    0.00000    0.00000
   15 1 1 1   0.00000    0.00000    0.00000
   17 1 1 1   0.00000    0.00000    0.00000
   18 1 1 1   0.00000    0.00000    0.00000
   20 1 1 1   0.00000    0.00000    0.00000
   29 1 1 1   0.00000    0.00000    0.00000
   30 1 1 1   0.00000    0.00000    0.00000
   31 1 1 1   0.00000    0.00000    0.00000
   32 1 1 1   0.00000    0.00000    0.00000
   35 1 1 1   0.00000    0.00000    0.00000
   43 1 1 1   0.00000    0.00000    0.00000
   45 1 1 1   0.00000    0.00000    0.00000
   53 1 1 1   0.00000    0.00000    0.00000
   54 1 1 1   0.00000    0.00000    0.00000
   55 1 1 1   0.00000    0.00000    0.00000
   61 1 1 1   0.00000    0.00000    0.00000
   62 1 1 1   0.00000    0.00000    0.00000
   71 1 1 1   0.00000    0.00000    0.00000
   73 1 1 1   0.00000    0.00000    0.00000
   79 1 1 1   0.00000    0.00000    0.00000
   81 1 1 1   0.00000    0.00000    0.00000
   94 1 1 1   0.00000    0.00000    0.00000
   96 1 1 1   0.00000    0.00000    0.00000
  100 1 1 1   0.00000    0.00000    0.00000
  101 1 1 1   0.00000    0.00000    0.00000
  116 1 1 1   0.00000    0.00000    0.00000
  118 1 1 1   0.00000    0.00000    0.00000
  119 1 1 1   0.00000    0.00000    0.00000
  121 1 1 1   0.00000    0.00000    0.00000
  134 1 1 1   0.00000    0.00000    0.00000
  135 1 1 1   0.00000    0.00000    0.00000
  140 1 1 1   0.00000    0.00000    0.00000
  141 1 1 1   0.00000    0.00000    0.00000
  155 1 1 1   0.00000    0.00000    0.00000
  156 1 1 1   0.00000    0.00000    0.00000
  158 1 1 1   0.00000    0.00000    0.00000
  159 1 1 1   0.00000    0.00000    0.00000
  169 1 1 1   0.00000    0.00000    0.00000
  170 1 1 1   0.00000    0.00000    0.00000
  171 1 1 1   0.00000    0.00000    0.00000
  172 1 1 1   0.00000    0.00000    0.00000
  187 1 1 1   0.00000    0.00000    0.00000
  188 1 1 1   0.00000    0.00000    0.00000
  189 1 1 1   0.00000    0.00000    0.00000
  190 1 1 1   0.00000    0.00000    0.00000
  195 1 1 1   0.00000    0.00000    0.00000
  196 1 1 1   0.00000    0.00000    0.00000
  201 1 1 1   0.00000    0.00000    0.00000
  202 1 1 1   0.00000    0.00000    0.00000
  211 1 1 1   0.00000    0.00000    0.00000
  212 1 1 1   0.00000    0.00000    0.00000
  216 1 1 1   0.00000    0.00000    0.00000
  217 1 1 1   0.00000    0.00000    0.00000
  218 1 1 1   0.00000    0.00000    0.00000
  219 1 1 1   0.00000    0.00000    0.00000
  220 1 1 1   0.00000    0.00000    0.00000
  221 1 1 1   0.00000    0.00000    0.00000
  222 1 1 1   0.00000    0.00000    0.00000
  223 1 1 1   0.00000    0.00000    0.00000
  224 1 1 1   0.00000    0.00000    0.00000
  225 1 1 1   0.00000    0.00000    0.00000
  226 1 1 1   0.00000    0.00000    0.00000
  227 1 1 1   0.00000    0.00000    0.00000
  228 1 1 1   0.00000    0.00000    0.00000
  229 1 1 1   0.00000    0.00000    0.00000
  230 1 1 1   0.00000    0.00000    0.00000
  231 1 1 1   0.00000    0.00000    0.00000
  232 1 1 1   0.00000    0.00000    0.00000
  233 1 1 1   0.00000    0.00000    0.00000
  234 1 1 1   0.00000    0.00000    0.00000
  235 1 1 1   0.00000    0.00000    0.00000
traction
186
61 50 43  0.0 0.0 1.0
211 191 219  0.0 0.0 1.0
219 197 224  0.0 0.0 1.0
43 33 29  0.0 0.0 1.0
43 50 33  0.0 0.0 1.0
219 191 197  0.0 0.0 1.0
228 204 213  0.0 0.0 1.0
180 213 204  0.0 0.0 1.0
231 228 213  0.0 0.0 1.0
15 21 11  0.0 0.0 1.0
22 11 21  0.0 0.0 1.0
4 15 11  0.0 0.0 1.0
61 70 50  0.0 0.0 1.0
211 181 191  0.0 0.0 1.0
11 6 4  0.0 0.0 1.0
11 22 6  0.0 0.0 1.0
213 209 231  0.0 0.0 1.0
213 180 209  0.0 0.0 1.0
224 204 228  0.0 0.0 1.0
29 21 15  0.0 0.0 1.0
21 33 37  0.0 0.0 1.0
50 37 33  0.0 0.0 1.0
204 197 178  0.0 0.0 1.0
191 178 197  0.0 0.0 1.0
195 181 211  0.0 0.0 1.0
79 70 61  0.0 0.0 1.0
224 197 204  0.0 0.0 1.0
29 33 21  0.0 0.0 1.0
234 209 215  0.0 0.0 1.0
177 215 209  0.0 0.0 1.0
1 6 3  0.0 0.0 1.0
16 3 6  0.0 0.0 1.0
5 1 3  0.0 0.0 1.0
3 12 5  0.0 0.0 1.0
3 16 12  0.0 0.0 1.0
6 1 4  0.0 0.0 1.0
50 65 37  0.0 0.0 1.0
191 164 178  0.0 0.0 1.0
70 79 100  0.0 0.0 1.0
181 195 187  0.0 0.0 1.0
234 215 230  0.0 0.0 1.0
231 209 234  0.0 0.0 1.0
95 100 116  0.0 0.0 1.0
162 187 171  0.0 0.0 1.0
230 206 226  0.0 0.0 1.0
148 171 158  0.0 0.0 1.0
111 116 134  0.0 0.0 1.0
198 222 226  0.0 0.0 1.0
18 25 31  0.0 0.0 1.0
215 206 230  0.0 0.0 1.0
215 177 206  0.0 0.0 1.0
155 129 134  0.0 0.0 1.0
140 131 158  0.0 0.0 1.0
158 131 148  0.0 0.0 1.0
134 129 111  0.0 0.0 1.0
193 216 222  0.0 0.0 1.0
39 53 31  0.0 0.0 1.0
22 21 37  0.0 0.0 1.0
180 204 178  0.0 0.0 1.0
112 140 119  0.0 0.0 1.0
169 145 155  0.0 0.0 1.0
206 198 226  0.0 0.0 1.0
206 175 198  0.0 0.0 1.0
206 177 175  0.0 0.0 1.0
182 201 216  0.0 0.0 1.0
58 71 53  0.0 0.0 1.0
178 152 180  0.0 0.0 1.0
95 116 111  0.0 0.0 1.0
92 95 111  0.0 0.0 1.0
95 70 100  0.0 0.0 1.0
162 171 148  0.0 0.0 1.0
136 162 148  0.0 0.0 1.0
162 181 187  0.0 0.0 1.0
173 169 189  0.0 0.0 1.0
82 119 94  0.0 0.0 1.0
119 88 112  0.0 0.0 1.0
18 12 25  0.0 0.0 1.0
26 25 12  0.0 0.0 1.0
5 12 18  0.0 0.0 1.0
182 173 201  0.0 0.0 1.0
58 82 71  0.0 0.0 1.0
71 82 94  0.0 0.0 1.0
201 173 189  0.0 0.0 1.0
70 65 50  0.0 0.0 1.0
95 65 70  0.0 0.0 1.0
181 164 191  0.0 0.0 1.0
162 164 181  0.0 0.0 1.0
37 56 22  0.0 0.0 1.0
129 145 122  0.0 0.0 1.0
155 145 129  0.0 0.0 1.0
92 129 122  0.0 0.0 1.0
